"Date","PFE_Close"
2021-04-28,33.4772071838379
2021-04-29,33.2960586547852
2021-04-30,33.339183807373
2021-05-03,34.357048034668
2021-05-04,34.4605522155762
2021-05-05,34.4778137207031
2021-05-06,34.1380882263184
2021-05-07,34.4778175354004
2021-05-10,34.7217140197754
2021-05-11,34.277458190918
2021-05-12,34.5736274719238
2021-05-13,34.930778503418
2021-05-14,34.8610916137695
2021-05-17,34.9394874572754
2021-05-18,34.8872261047363
2021-05-19,34.6955871582031
2021-05-20,34.9482002258301
2021-05-21,34.8001098632812
2021-05-24,34.6781616210938
2021-05-25,34.2600402832031
2021-05-26,33.902889251709
2021-05-27,33.6676940917969
2021-05-28,33.7373847961426
2021-06-01,33.5370330810547
2021-06-02,33.7896461486816
2021-06-03,33.9464454650879
2021-06-04,34.1032447814941
2021-06-07,33.9638710021973
2021-06-08,33.8419151306152
2021-06-09,34.6781616210938
2021-06-10,35.4360122680664
2021-06-11,34.9743347167969
2021-06-14,34.5213623046875
2021-06-15,34.4865226745605
2021-06-16,34.2339057922363
2021-06-17,34.3907012939453
2021-06-18,33.8070755004883
2021-06-21,34.3384399414062
2021-06-22,34.5039443969727
2021-06-23,34.0161399841309
2021-06-24,34.1380882263184
2021-06-25,33.9551544189453
2021-06-28,34.0771102905273
2021-06-29,34.059684753418
2021-06-30,34.1119575500488
2021-07-01,34.4603881835938
2021-07-02,34.608470916748
2021-07-06,34.2251930236816
2021-07-07,34.277458190918
2021-07-08,34.1903495788574
2021-07-09,34.5039443969727
2021-07-12,34.6346092224121
2021-07-13,34.5387878417969
2021-07-14,34.8001098632812
2021-07-15,34.9220657348633
2021-07-16,35.148551940918
2021-07-19,34.9743347167969
2021-07-20,35.7583084106445
2021-07-21,35.7321853637695
2021-07-22,36.1241836547852
2021-07-23,36.3071136474609
2021-07-26,36.4203491210938
2021-07-27,36.6729621887207
2021-07-28,37.8489379882812
2021-07-29,37.6116218566895
2021-07-30,37.6291961669922
2021-08-02,38.640022277832
2021-08-03,40.1518707275391
2021-08-04,39.7211761474609
2021-08-05,39.6069030761719
2021-08-06,39.6156883239746
2021-08-09,40.4155616760254
2021-08-10,42.3581123352051
2021-08-11,40.7056312561035
2021-08-12,41.523078918457
2021-08-13,42.6130104064941
2021-08-16,42.9909820556641
2021-08-17,44.3182411193848
2021-08-18,43.3425712585449
2021-08-19,42.8942909240723
2021-08-20,42.823974609375
2021-08-23,43.8875389099121
2021-08-24,42.5251197814941
2021-08-25,41.7604064941406
2021-08-26,41.6461296081543
2021-08-27,40.9605331420898
2021-08-30,41.1011734008789
2021-08-31,40.4946708679199
2021-09-01,40.4683074951172
2021-09-02,41.1714897155762
2021-09-03,41.1714897155762
2021-09-07,41.0923767089844
2021-09-08,40.8814239501953
2021-09-09,40.4595146179199
2021-09-10,40.07275390625
2021-09-13,39.1849899291992
2021-09-14,39.2992515563965
2021-09-15,39.3520011901855
2021-09-16,39.088306427002
2021-09-17,38.5784950256348
2021-09-20,38.8509788513184
2021-09-21,38.6048622131348
2021-09-22,38.6312294006348
2021-09-23,38.8421821594238
2021-09-24,38.622444152832
2021-09-27,38.2972183227539
2021-09-28,37.8313598632812
2021-09-29,38.2620620727539
2021-09-30,37.8049926757812
2021-10-01,37.7346687316895
2021-10-04,37.2863883972168
2021-10-05,37.1984939575195
2021-10-06,36.9348030090332
2021-10-07,37.5676612854004
2021-10-08,37.3127593994141
2021-10-11,36.9699630737305
2021-10-12,36.7853660583496
2021-10-13,36.4074058532715
2021-10-14,36.6271553039551
2021-10-15,36.468936920166
2021-10-18,36.319507598877
2021-10-19,36.9963302612305
2021-10-20,37.6204032897949
2021-10-21,37.6731414794922
2021-10-22,37.9368362426758
2021-10-25,37.928050994873
2021-10-26,38.2884330749512
2021-10-27,37.769832611084
2021-10-28,37.9544143676758
2021-10-29,38.4466438293457
2021-11-01,38.3587493896484
2021-11-02,39.9497032165527
2021-11-03,39.395938873291
2021-11-04,38.8816566467285
2021-11-05,43.1023368835449
2021-11-08,42.8540649414062
2021-11-09,41.9407653808594
2021-11-10,43.4658851623535
2021-11-11,44.4944534301758
2021-11-12,44.0954437255859
2021-11-15,44.0245018005371
2021-11-16,43.980167388916
2021-11-17,45.106273651123
2021-11-18,45.585090637207
2021-11-19,45.0442047119141
2021-11-22,45.3988876342773
2021-11-23,45.29248046875
2021-11-24,45.1240005493164
2021-11-26,47.8816375732422
2021-11-29,46.4629173278809
2021-11-30,47.6422309875488
2021-12-01,48.4845962524414
2021-12-02,47.030403137207
2021-12-03,48.1210403442383
2021-12-06,45.6471557617188
2021-12-07,45.8599662780762
2021-12-08,45.5762176513672
2021-12-09,46.1791763305664
2021-12-10,46.7998657226562
2021-12-13,48.945671081543
2021-12-14,49.2471466064453
2021-12-15,52.1377754211426
2021-12-16,54.3101844787598
2021-12-17,52.7407341003418
2021-12-20,54.1062469482422
2021-12-21,52.2707824707031
2021-12-22,52.8028030395508
2021-12-23,52.0579719543457
2021-12-27,52.4924545288086
2021-12-28,51.4372863769531
2021-12-29,51.0560111999512
2021-12-30,51.7831001281738
2021-12-31,52.359447479248
2022-01-03,50.2313804626465
2022-01-04,48.3515815734863
2022-01-05,49.3269462585449
2022-01-06,48.62646484375
2022-01-07,49.4067573547363
2022-01-10,49.8678398132324
2022-01-11,50.2668495178223
2022-01-12,50.2313804626465
2022-01-13,49.2471466064453
2022-01-14,48.7239875793457
2022-01-18,47.979175567627
2022-01-19,47.4737548828125
2022-01-20,47.925968170166
2022-01-21,46.8087348937988
2022-01-24,45.7003631591797
2022-01-25,46.5870552062988
2022-01-26,47.0038032531738
2022-01-27,47.6828193664551
2022-01-28,48.5405235290527
2022-01-31,47.0752830505371
2022-02-01,47.4147872924805
2022-02-02,48.12060546875
2022-02-03,47.6917533874512
2022-02-04,47.3522453308105
2022-02-07,47.539867401123
2022-02-08,46.1907730102539
2022-02-09,45.9852828979492
2022-02-10,45.2079887390137
2022-02-11,45.3688163757324
2022-02-14,44.493236541748
2022-02-15,44.4843063354492
2022-02-16,44.3860359191895
2022-02-17,43.6891479492188
2022-02-18,43.3585777282715
2022-02-22,42.4651374816895
2022-02-23,41.8754653930664
2022-02-24,41.0624389648438
2022-02-25,42.6348915100098
2022-02-28,41.9380035400391
2022-03-01,40.8748168945312
2022-03-02,42.6170234680176
2022-03-03,42.7331619262695
2022-03-04,43.4657897949219
2022-03-07,42.8671875
2022-03-08,42.3847274780273
2022-03-09,43.5551300048828
2022-03-10,43.9571838378906
2022-03-11,44.9131622314453
2022-03-14,46.6821670532227
2022-03-15,46.646427154541
2022-03-16,47.2807693481445
2022-03-17,48.4601097106934
2022-03-18,48.7013397216797
2022-03-21,48.4154357910156
2022-03-22,47.3879890441895
2022-03-23,46.6285591125488
2022-03-24,46.9859313964844
2022-03-25,47.155689239502
2022-03-28,47.6024055480957
2022-03-29,47.1199493408203
2022-03-30,46.851921081543
2022-03-31,46.2533187866211
2022-04-01,46.0746307373047
2022-04-04,45.5117607116699
2022-04-05,45.7797927856445
2022-04-06,47.2360954284668
2022-04-07,49.2820739746094
2022-04-08,49.2910041809082
2022-04-11,48.1831436157227
2022-04-12,47.4505233764648
2022-04-13,47.4415855407715
2022-04-14,47.4594612121582
2022-04-18,46.3158569335938
2022-04-19,44.8327484130859
2022-04-20,44.4485778808594
2022-04-21,43.8767738342285
2022-04-22,43.0011940002441
2022-04-25,43.7338180541992
2022-04-26,43.8052864074707
2022-04-27,44.4396362304688
2022-04-28,45.1275825500488
2022-04-29,43.8410301208496
2022-05-02,43.1888236999512
2022-05-03,44.0375900268555
2022-05-04,44.3681678771973
2022-05-05,43.2870979309082
2022-05-06,43.8142242431641
2022-05-09,43.4568519592285
2022-05-10,44.2162780761719
2022-05-11,44.1805419921875
2022-05-12,45.3875122070312
2022-05-13,44.9641647338867
2022-05-16,45.6397094726562
2022-05-17,46.2432022094727
2022-05-18,45.3965187072754
2022-05-19,45.6217002868652
2022-05-20,47.2610168457031
2022-05-23,47.6303100585938
2022-05-24,48.1077041625977
2022-05-25,48.3779182434082
2022-05-26,48.6301193237305
2022-05-27,48.5580635070801
2022-05-31,47.7744331359863
2022-06-01,47.1709480285645
2022-06-02,47.4501686096191
2022-06-03,47.9185447692871
2022-06-06,47.9725875854492
2022-06-07,48.6030960083008
2022-06-08,48.1617431640625
2022-06-09,46.6395149230957
2022-06-10,45.0092010498047
2022-06-13,43.1537094116211
2022-06-14,43.1627159118652
2022-06-15,43.694149017334
2022-06-16,42.7664031982422
2022-06-17,41.9107093811035
2022-06-21,43.3338584899902
2022-06-22,44.198558807373
2022-06-23,45.1172981262207
2022-06-24,46.4683799743652
2022-06-27,46.7295913696289
2022-06-28,45.6307029724121
2022-06-29,45.8829116821289
2022-06-30,47.2249908447266
2022-07-01,47.1169013977051
2022-07-05,46.5134086608887
2022-07-06,47.5132217407227
2022-07-07,48.1167030334473
2022-07-08,47.8915252685547
2022-07-11,47.6393203735352
2022-07-12,46.873706817627
2022-07-13,46.6485252380371
2022-07-14,46.2882423400879
2022-07-15,46.6124992370605
2022-07-18,45.7117729187012
2022-07-19,46.2702178955078
2022-07-20,45.7748184204102
2022-07-21,46.045036315918
2022-07-22,46.1441192626953
2022-07-25,46.6305122375488
2022-07-26,47.1078948974609
2022-07-27,46.7926406860352
2022-07-28,46.0392417907715
2022-07-29,45.8486137390137
2022-08-01,45.9393882751465
2022-08-02,45.1042976379395
2022-08-03,45.2586097717285
2022-08-04,45.2586097717285
2022-08-05,44.7230529785156
2022-08-08,44.9953689575195
2022-08-09,45.1859817504883
2022-08-10,45.3403015136719
2022-08-11,43.83349609375
2022-08-12,45.4855308532715
2022-08-15,45.1587600708008
2022-08-16,45.2586097717285
2022-08-17,44.7230529785156
2022-08-18,44.0967330932617
2022-08-19,44.614128112793
2022-08-22,44.38720703125
2022-08-23,43.5793304443359
2022-08-24,43.0528602600098
2022-08-25,43.4794845581055
2022-08-26,42.4991569519043
2022-08-29,41.9636039733887
2022-08-30,41.6186676025391
2022-08-31,41.0558891296387
2022-09-01,42.3266944885254
2022-09-02,41.4825134277344
2022-09-06,41.5369834899902
2022-09-07,41.8728332519531
2022-09-08,42.735164642334
2022-09-09,43.4250221252441
2022-09-12,43.3524055480957
2022-09-13,41.9272956848145
2022-09-14,41.8909912109375
2022-09-15,41.7003707885742
2022-09-16,41.7820587158203
2022-09-19,41.246509552002
2022-09-20,40.6383361816406
2022-09-21,39.8667793273926
2022-09-22,40.4568023681641
2022-09-23,40.0120239257812
2022-09-26,39.7850952148438
2022-09-27,40.0211029052734
2022-09-28,40.329719543457
2022-09-29,40.0846328735352
2022-09-30,39.721549987793
2022-10-03,40.0664825439453
2022-10-04,40.3569564819336
2022-10-05,40.0483322143555
2022-10-06,39.1133842468262
2022-10-07,38.4144477844238
2022-10-10,37.8970489501953
2022-10-11,38.0513610839844
2022-10-12,38.1512031555176
2022-10-13,39.0135345458984
2022-10-14,38.9046096801758
2022-10-17,39.6217041015625
2022-10-18,40.0211029052734
2022-10-19,39.1315383911133
2022-10-20,38.9499931335449
2022-10-21,40.8017272949219
2022-10-24,41.3372802734375
2022-10-25,41.3826675415039
2022-10-26,41.8092956542969
2022-10-27,41.5188293457031
2022-10-28,43.0528602600098
2022-10-31,42.2540740966797
2022-11-01,43.5793304443359
2022-11-02,42.7260856628418
2022-11-03,42.6345329284668
2022-11-04,43.2296028137207
2022-11-07,43.110595703125
2022-11-08,43.3486175537109
2022-11-09,42.771858215332
2022-11-10,43.3760833740234
2022-11-11,43.5774955749512
2022-11-14,45.0789070129395
2022-11-15,44.4655227661133
2022-11-16,43.9894638061523
2022-11-17,44.2458076477051
2022-11-18,44.1542510986328
2022-11-21,44.1084785461426
2022-11-22,44.9324264526367
2022-11-23,44.7218589782715
2022-11-25,45.0514335632324
2022-11-28,45.3810119628906
2022-11-29,45.3077812194824
2022-11-30,45.8936920166016
2022-12-01,46.7634124755859
2022-12-02,46.6077766418457
2022-12-05,46.442985534668
2022-12-06,45.5091857910156
2022-12-07,45.9943962097168
2022-12-08,47.4042549133301
2022-12-09,47.3493270874023
2022-12-12,47.7521438598633
2022-12-13,48.5852394104004
2022-12-14,49.876091003418
2022-12-15,49.0796089172363
2022-12-16,47.0563735961914
2022-12-19,47.0197448730469
2022-12-20,46.9831314086914
2022-12-21,47.2943916320801
2022-12-22,47.2760887145996
2022-12-23,47.4500312805176
2022-12-27,46.8091888427734
2022-12-28,46.5070686340332
2022-12-29,46.9922828674316
2022-12-30,46.9098854064941
2023-01-03,46.9281921386719
2023-01-04,45.8936920166016
2023-01-05,45.4634094238281
2023-01-06,46.6169281005859
2023-01-09,44.3007354736328
2023-01-10,43.5958061218262
2023-01-11,43.4401664733887
2023-01-12,43.6781921386719
2023-01-13,43.8063659667969
2023-01-17,42.1859436035156
2023-01-18,41.197208404541
2023-01-19,41.160587310791
2023-01-20,41.2979164123535
2023-01-23,41.1788940429688
2023-01-24,40.931713104248
2023-01-25,41.261287689209
2023-01-26,40.882495880127
2023-01-27,40.4575042724609
2023-01-30,40.235767364502
2023-01-31,40.7993392944336
2023-02-01,40.6238059997559
2023-02-02,40.965648651123
2023-02-03,40.706958770752
2023-02-06,40.4297828674316
2023-02-07,40.2727241516113
2023-02-08,40.6330451965332
2023-02-09,40.0417518615723
2023-02-10,40.5406532287598
2023-02-13,40.6422805786133
2023-02-14,40.3928298950195
2023-02-15,40.0232734680176
2023-02-16,39.6814270019531
2023-02-17,39.9216384887695
2023-02-21,39.4504585266113
2023-02-22,39.1548042297363
2023-02-23,39.0808944702148
2023-02-24,38.57275390625
2023-02-27,37.6765670776367
2023-02-28,37.482551574707
2023-03-01,37.1222305297852
2023-03-02,37.5287437438965
2023-03-03,38.0184135437012
2023-03-06,37.9814529418945
2023-03-07,37.2700538635254
2023-03-08,37.0667915344238
2023-03-09,36.4570236206055
2023-03-10,36.3923492431641
2023-03-13,36.8265800476074
2023-03-14,36.8635368347168
2023-03-15,37.2146186828613
2023-03-16,37.2977752685547
2023-03-17,37.0483207702637
2023-03-20,37.7042922973633
2023-03-21,37.5657005310059
2023-03-22,36.9651679992676
2023-03-23,37.1222305297852
2023-03-24,37.3162460327148
2023-03-27,37.1591873168945
2023-03-28,36.9466934204102
2023-03-29,37.1869049072266
2023-03-30,37.3070106506348
2023-03-31,37.6950454711914
2023-04-03,38.2031898498535
2023-04-04,37.7874374389648
2023-04-05,38.3879699707031
2023-04-06,38.3417778015137
2023-04-10,38.554271697998
2023-04-11,38.6097030639648
2023-04-12,38.2216682434082
2023-04-13,38.3140640258789
2023-04-14,38.0553703308105
2023-04-17,38.0461273193359
2023-04-18,37.4640769958496
2023-04-19,37.1776657104492
2023-04-20,36.8173408508301
2023-04-21,37.1499443054199
2023-04-24,36.8727760314941
2023-04-25,36.3369216918945
2023-04-26,35.6901893615723
2023-04-27,35.7918167114258
2023-04-28,35.9304008483887
2023-05-01,36.2260475158691
2023-05-02,36.0874633789062
2023-05-03,35.5238876342773
2023-05-04,35.320629119873
2023-05-05,35.560848236084
2023-05-08,35.7271385192871
2023-05-09,35.5516052246094
2023-05-10,35.3852958679199
2023-05-11,35.0957946777344
2023-05-12,34.8809928894043
2023-05-15,34.703556060791
2023-05-16,34.5634765625
2023-05-17,34.3206596374512
2023-05-18,34.0685119628906
2023-05-19,34.3393363952637
2023-05-22,36.1884536743164
2023-05-23,37.0196189880371
2023-05-24,36.0763854980469
2023-05-25,35.3292655944824
2023-05-26,35.1144714355469
2023-05-30,34.5634765625
2023-05-31,35.506706237793
2023-06-01,35.506706237793
2023-06-02,35.8242301940918
2023-06-05,36.0950584411621
2023-06-06,35.8335723876953
2023-06-07,36.3191947937012
2023-06-08,36.505973815918
2023-06-09,36.3939056396484
2023-06-12,37.2624320983887
2023-06-13,37.6173133850098
2023-06-14,36.7581253051758
2023-06-15,37.1223487854004
2023-06-16,37.4118576049805
2023-06-20,36.7394485473633
2023-06-21,36.328540802002
2023-06-22,36.1697731018066
2023-06-23,35.768196105957
2023-06-26,34.4514045715332
2023-06-27,34.0124740600586
2023-06-28,33.8910713195801
2023-06-29,33.732307434082
2023-06-30,34.2552871704102
2023-07-03,34.2272720336914
2023-07-05,34.0498313903809
2023-07-06,33.2747001647949
2023-07-07,33.1813087463379
2023-07-10,33.3213882446289
2023-07-11,33.638916015625
2023-07-12,33.6109008789062
2023-07-13,33.6762733459473
2023-07-14,33.9190864562988
2023-07-17,33.4894943237305
2023-07-18,33.8443717956543
2023-07-19,34.0311470031738
2023-07-20,34.3393363952637
2023-07-21,34.9276924133301
2023-07-24,35.0304183959961
2023-07-25,34.6101684570312
2023-07-26,34.7502517700195
2023-07-27,34.1836738586426
2023-07-28,34.0609092712402
2023-07-31,34.0514717102051
2023-08-01,33.626537322998
2023-08-02,33.3810157775879
2023-08-03,33.0505104064941
2023-08-04,33.0693969726562
2023-08-07,33.6926307678223
2023-08-08,33.6548614501953
2023-08-09,33.8437232971191
2023-08-10,33.730411529541
2023-08-11,34.0325813293457
2023-08-14,34.0609092712402
2023-08-15,33.4187889099121
2023-08-16,33.5037727355957
2023-08-17,34.4764060974121
2023-08-18,34.618049621582
2023-08-21,34.9485549926758
2023-08-22,34.7880249023438
2023-08-23,34.618049621582
2023-08-24,34.1458969116211
2023-08-25,34.353645324707
2023-08-28,34.1931114196777
2023-08-29,34.1364593505859
2023-08-30,33.9003829956055
2023-08-31,33.4093437194824
2023-09-01,33.7870635986328
2023-09-05,33.4093437194824
2023-09-06,32.4556007385254
2023-09-07,32.3706130981445
2023-09-08,32.34228515625
2023-09-11,32.0495491027832
2023-09-12,32.2478561401367
2023-09-13,32.181755065918
2023-09-14,32.2478561401367
2023-09-15,32.1723098754883
2023-09-18,31.7662620544434
2023-09-19,32.0967636108398
2023-09-20,31.747371673584
2023-09-21,31.020263671875
2023-09-22,30.8691749572754
2023-09-25,31.1430244445801
