"Date","JNJ_Close"
2023-12-19,152.875518798828
2023-12-20,149.758590698242
2023-12-21,151.292633056641
2023-12-22,151.8984375
2023-12-26,152.562850952148
2023-12-27,152.768051147461
2023-12-28,152.992767333984
2023-12-29,153.149108886719
2024-01-02,156.305114746094
2024-01-03,157.282196044922
2024-01-04,156.949996948242
2024-01-05,157.438537597656
2024-01-08,157.829360961914
2024-01-09,157.92707824707
2024-01-10,158.161575317383
2024-01-11,157.458053588867
2024-01-12,158.669662475586
2024-01-16,156.842498779297
2024-01-17,156.75456237793
2024-01-18,157.516708374023
2024-01-19,157.975921630859
2024-01-22,158.747833251953
2024-01-23,156.148773193359
2024-01-24,155.318252563477
2024-01-25,155.904495239258
2024-01-26,155.84587097168
2024-01-29,155.709075927734
2024-01-30,155.132598876953
2024-01-31,155.259613037109
2024-02-01,154.731994628906
2024-02-02,153.022079467773
2024-02-05,152.23063659668
2024-02-06,154.438858032227
2024-02-07,154.360687255859
2024-02-08,152.81689453125
2024-02-09,153.16862487793
2024-02-12,154.233688354492
2024-02-13,152.885284423828
2024-02-14,152.172012329102
2024-02-15,154.302062988281
2024-02-16,154.124862670898
2024-02-20,155.414566040039
2024-02-21,156.22184753418
2024-02-22,157.964431762695
2024-02-23,159.332916259766
2024-02-26,158.299179077148
2024-02-27,158.486236572266
2024-02-28,159.047409057617
2024-02-29,158.88005065918
2024-03-01,159.60856628418
2024-03-04,157.363891601562
2024-03-05,157.491882324219
2024-03-06,156.871643066406
2024-03-07,156.408920288086
2024-03-08,157.048858642578
2024-03-11,158.732345581055
2024-03-12,160.218978881836
2024-03-13,158.604385375977
2024-03-14,156.743667602539
2024-03-15,155.729598999023
2024-03-18,154.331588745117
2024-03-19,153.790130615234
2024-03-20,153.347091674805
2024-03-21,153.337249755859
2024-03-22,152.825302124023
2024-03-25,152.815460205078
2024-03-26,153.356948852539
2024-03-27,155.513031005859
2024-03-28,155.739456176758
2024-04-01,155.335800170898
2024-04-02,155.286575317383
2024-04-03,151.870330810547
2024-04-04,150.137603759766
2024-04-05,150.029296875
2024-04-08,149.241683959961
2024-04-09,149.93083190918
2024-04-10,147.873229980469
2024-04-11,146.485061645508
2024-04-12,145.234741210938
2024-04-15,145.303649902344
2024-04-16,142.212295532227
2024-04-17,142.52734375
2024-04-18,143.482315063477
2024-04-19,145.618698120117
2024-04-22,146.809951782227
2024-04-23,147.243133544922
2024-04-24,146.229095458984
2024-04-25,144.545593261719
2024-04-26,143.876113891602
2024-04-29,144.545593261719
2024-04-30,142.350128173828
2024-05-01,148.838043212891
2024-05-02,147.597564697266
2024-05-03,146.957626342773
2024-05-06,146.2783203125
2024-05-07,146.416152954102
2024-05-08,146.642593383789
2024-05-09,147.528656005859
2024-05-10,147.58772277832
2024-05-13,148.877426147461
2024-05-14,149.034957885742
2024-05-15,150.304962158203
2024-05-16,151.890029907227
2024-05-17,152.244445800781
2024-05-20,150.130493164062
2024-05-21,150.100723266602
2024-05-22,152.343688964844
2024-05-23,148.572311401367
2024-05-24,145.862884521484
2024-05-28,143.292404174805
2024-05-29,143.351943969727
2024-05-30,144.185607910156
2024-05-31,145.565139770508
2024-06-03,146.627090454102
2024-06-04,146.686630249023
2024-06-05,144.870422363281
2024-06-06,145.317016601562
2024-06-07,145.972061157227
2024-06-10,146.021682739258
2024-06-11,145.65446472168
2024-06-12,144.314636230469
2024-06-13,144.35432434082
2024-06-14,144.443649291992
2024-06-17,144.850555419922
2024-06-18,144.552825927734
2024-06-20,146.666778564453
2024-06-21,147.629470825195
2024-06-24,147.996673583984
2024-06-25,146.08122253418
2024-06-26,145.714019775391
2024-06-27,144.701705932617
2024-06-28,145.058990478516
2024-07-01,145.336883544922
2024-07-02,144.929962158203
2024-07-03,144.592529296875
2024-07-05,145.376571655273
2024-07-08,144.384094238281
2024-07-09,145.942276000977
2024-07-10,148.304336547852
2024-07-11,148.572311401367
2024-07-12,148.750961303711
2024-07-15,148.115783691406
2024-07-16,149.872436523438
2024-07-17,155.400497436523
2024-07-18,154.249221801758
2024-07-19,153.52473449707
2024-07-22,153.078125
