"Date","TDY_Close"
2024-01-09,438.25
2024-01-10,440.829986572266
2024-01-11,440.230010986328
2024-01-12,440.459991455078
2024-01-16,436.570007324219
2024-01-17,425.410003662109
2024-01-18,432.540008544922
2024-01-19,435.630004882812
2024-01-22,438.660003662109
2024-01-23,441.980010986328
2024-01-24,417.920013427734
2024-01-25,424.910003662109
2024-01-26,418.959991455078
2024-01-29,429.170013427734
2024-01-30,428.269989013672
2024-01-31,418.470001220703
2024-02-01,427.579986572266
2024-02-02,432.739990234375
2024-02-05,430.410003662109
2024-02-06,434.040008544922
2024-02-07,432.089996337891
2024-02-08,430.670013427734
2024-02-09,434.029998779297
2024-02-12,427.070007324219
2024-02-13,420.190002441406
2024-02-14,427.529998779297
2024-02-15,431.480010986328
2024-02-16,432.260009765625
2024-02-20,430.760009765625
2024-02-21,426.480010986328
2024-02-22,430.940002441406
2024-02-23,432.869995117188
2024-02-26,426.230010986328
2024-02-27,424.899993896484
2024-02-28,425.429992675781
2024-02-29,427.269989013672
2024-03-01,425
2024-03-04,428.450012207031
2024-03-05,423.209991455078
2024-03-06,425.410003662109
2024-03-07,428.140014648438
2024-03-08,425.980010986328
2024-03-11,424.899993896484
2024-03-12,424.869995117188
2024-03-13,421.239990234375
2024-03-14,415.559997558594
2024-03-15,415.119995117188
2024-03-18,414.679992675781
2024-03-19,421.5
2024-03-20,423.700012207031
2024-03-21,423.540008544922
2024-03-22,424.029998779297
2024-03-25,422.010009765625
2024-03-26,423.450012207031
2024-03-27,429.010009765625
2024-03-28,429.320007324219
2024-04-01,424.929992675781
2024-04-02,422.470001220703
2024-04-03,420.929992675781
2024-04-04,416.850006103516
2024-04-05,416.859985351562
2024-04-08,414.570007324219
2024-04-09,416.059997558594
2024-04-10,402.480010986328
2024-04-11,403.660003662109
2024-04-12,398.480010986328
2024-04-15,399.989990234375
2024-04-16,401
2024-04-17,400.269989013672
2024-04-18,400.140014648438
2024-04-19,401.359985351562
2024-04-22,404.079986572266
2024-04-23,407.059997558594
2024-04-24,362.5
2024-04-25,376.980010986328
2024-04-26,374.640014648438
2024-04-29,382.890014648438
2024-04-30,381.480010986328
2024-05-01,383.029998779297
2024-05-02,385.600006103516
2024-05-03,385.339996337891
2024-05-06,390.440002441406
2024-05-07,393.029998779297
2024-05-08,391.720001220703
2024-05-09,392.619995117188
2024-05-10,393.489990234375
2024-05-13,390.820007324219
2024-05-14,396
2024-05-15,403.519989013672
2024-05-16,402.260009765625
2024-05-17,406.429992675781
2024-05-20,407.549987792969
2024-05-21,407.899993896484
2024-05-22,409.220001220703
2024-05-23,400.980010986328
2024-05-24,402.489990234375
2024-05-28,394.950012207031
2024-05-29,385.940002441406
2024-05-30,393.700012207031
2024-05-31,396.950012207031
2024-06-03,393.609985351562
2024-06-04,395.399993896484
2024-06-05,395
2024-06-06,393
2024-06-07,389.059997558594
2024-06-10,389.079986572266
2024-06-11,388.130004882812
2024-06-12,397.190002441406
2024-06-13,394.230010986328
2024-06-14,389.600006103516
2024-06-17,387.609985351562
2024-06-18,386.369995117188
2024-06-20,386.540008544922
2024-06-21,388.600006103516
2024-06-24,391.230010986328
2024-06-25,385.160003662109
2024-06-26,384.279998779297
2024-06-27,386.410003662109
2024-06-28,387.980010986328
2024-07-01,382.910003662109
2024-07-02,384.559997558594
2024-07-03,387.279998779297
2024-07-05,381.470001220703
2024-07-08,382.839996337891
2024-07-09,381.690002441406
2024-07-10,388.700012207031
2024-07-11,393.989990234375
2024-07-12,394.109985351562
2024-07-15,394.869995117188
2024-07-16,403.420013427734
2024-07-17,402.059997558594
2024-07-18,399.119995117188
