"Date","MRNA_Close"
2021-06-21,208.240005493164
2021-06-22,221.360000610352
2021-06-23,212.039993286133
2021-06-24,220.139999389648
2021-06-25,219.940002441406
2021-06-28,222.940002441406
2021-06-29,234.460006713867
2021-06-30,234.979995727539
2021-07-01,235.110000610352
2021-07-02,234.300003051758
2021-07-06,233.339996337891
2021-07-07,221.899993896484
2021-07-08,232.789993286133
2021-07-09,232.809997558594
2021-07-12,239.339996337891
2021-07-13,235.149993896484
2021-07-14,246.660003662109
2021-07-15,259.674987792969
2021-07-16,286.429992675781
2021-07-19,313.589996337891
2021-07-20,307.329986572266
2021-07-21,321.109985351562
2021-07-22,323.480010986328
2021-07-23,348.829986572266
2021-07-26,335.869995117188
2021-07-27,328.5
2021-07-28,349.320007324219
2021-07-29,345.640014648438
2021-07-30,353.600006103516
2021-08-02,346.609985351562
2021-08-03,386.510009765625
2021-08-04,419.049987792969
2021-08-05,416.260009765625
2021-08-06,413.720001220703
2021-08-09,484.470001220703
2021-08-10,456.760009765625
2021-08-11,385.329986572266
2021-08-12,391.420013427734
2021-08-13,389.779998779297
2021-08-16,373.859985351562
2021-08-17,401.859985351562
2021-08-18,398.799987792969
2021-08-19,375.529998779297
2021-08-20,382.980010986328
2021-08-23,411.890014648438
2021-08-24,394.940002441406
2021-08-25,397.869995117188
2021-08-26,400.299987792969
2021-08-27,382.220001220703
2021-08-30,370.690002441406
2021-08-31,376.690002441406
2021-09-01,389.940002441406
2021-09-02,397.660003662109
2021-09-03,416.700012207031
2021-09-07,436.390014648438
2021-09-08,422.899993896484
2021-09-09,455.920013427734
2021-09-10,449.380004882812
2021-09-13,419.720001220703
2021-09-14,427.709991455078
2021-09-15,434.459991455078
2021-09-16,440.649993896484
2021-09-17,430.049987792969
2021-09-20,423.329986572266
2021-09-21,434.040008544922
2021-09-22,440.720001220703
2021-09-23,454.600006103516
2021-09-24,430.140014648438
2021-09-27,408.839996337891
2021-09-28,384.209991455078
2021-09-29,378.899993896484
2021-09-30,384.859985351562
2021-10-01,341.089996337891
2021-10-04,325.839996337891
2021-10-05,332.109985351562
2021-10-06,302.420013427734
2021-10-07,309.359985351562
2021-10-08,304.910003662109
2021-10-11,305.100006103516
2021-10-12,311.130004882812
2021-10-13,321.5
2021-10-14,331.880004882812
2021-10-15,324.209991455078
2021-10-18,334.839996337891
2021-10-19,333.609985351562
2021-10-20,333.010009765625
2021-10-21,339.570007324219
2021-10-22,326.540008544922
2021-10-25,349.559997558594
2021-10-26,345.739990234375
2021-10-27,340.880004882812
2021-10-28,347.920013427734
2021-10-29,345.209991455078
2021-11-01,337.170013427734
2021-11-02,348.640014648438
2021-11-03,345.920013427734
2021-11-04,284.019989013672
2021-11-05,236.990005493164
2021-11-08,244.679992675781
2021-11-09,236.850006103516
2021-11-10,228.960006713867
2021-11-11,225.820007324219
2021-11-12,231.190002441406
2021-11-15,235.070007324219
2021-11-16,234.279998779297
2021-11-17,242.229995727539
2021-11-18,251.410003662109
2021-11-19,263.779998779297
2021-11-22,282.690002441406
2021-11-23,276.380004882812
2021-11-24,273.390014648438
2021-11-26,329.630004882812
2021-11-29,368.510009765625
2021-11-30,352.429992675781
2021-12-01,310.609985351562
2021-12-02,301.489990234375
2021-12-03,306.720001220703
2021-12-06,265.329986572266
2021-12-07,282.350006103516
2021-12-08,283.399993896484
2021-12-09,272.209991455078
2021-12-10,257.059997558594
2021-12-13,271.989990234375
2021-12-14,277.160003662109
2021-12-15,283.279998779297
2021-12-16,282.019989013672
2021-12-17,294.799987792969
2021-12-20,276.380004882812
2021-12-21,268.140014648438
2021-12-22,251.360000610352
2021-12-23,249.990005493164
2021-12-27,246.880004882812
2021-12-28,241.440002441406
2021-12-29,247.880004882812
2021-12-30,251.600006103516
2021-12-31,253.979995727539
2022-01-03,235.050003051758
2022-01-04,233.059997558594
2022-01-05,215.229995727539
2022-01-06,216.059997558594
2022-01-07,213.860000610352
2022-01-10,233.699996948242
2022-01-11,221.389999389648
2022-01-12,222.889999389648
2022-01-13,210.169998168945
2022-01-14,204.729995727539
2022-01-18,186.610000610352
2022-01-19,174.070007324219
2022-01-20,167.520004272461
2022-01-21,160.070007324219
2022-01-24,157.300003051758
2022-01-25,152.539993286133
2022-01-26,154.960006713867
2022-01-27,148.619995117188
2022-01-28,159.470001220703
2022-01-31,169.330001831055
2022-02-01,172.740005493164
2022-02-02,169.610000610352
2022-02-03,163.949996948242
2022-02-04,163.009994506836
2022-02-07,160.270004272461
2022-02-08,153.309997558594
2022-02-09,164.029998779297
2022-02-10,160.419998168945
2022-02-11,161.320007324219
2022-02-14,142.470001220703
2022-02-15,151.119995117188
2022-02-16,151.809997558594
2022-02-17,146.360000610352
2022-02-18,145.740005493164
2022-02-22,144.970001220703
2022-02-23,135.729995727539
2022-02-24,156.229995727539
2022-02-25,151.330001831055
2022-02-28,153.600006103516
2022-03-01,149.520004272461
2022-03-02,147.860000610352
2022-03-03,141.520004272461
2022-03-04,136.460006713867
2022-03-07,126.459999084473
2022-03-08,129.279998779297
2022-03-09,142.490005493164
2022-03-10,139.520004272461
2022-03-11,138.199996948242
2022-03-14,150.070007324219
2022-03-15,148.119995117188
2022-03-16,169.360000610352
2022-03-17,168.259994506836
2022-03-18,178.929992675781
2022-03-21,175.380004882812
2022-03-22,186.720001220703
2022-03-23,178.729995727539
2022-03-24,179.679992675781
2022-03-25,165.919998168945
2022-03-28,173.080001831055
2022-03-29,180.639999389648
2022-03-30,174.919998168945
2022-03-31,172.259994506836
2022-04-01,176.589996337891
2022-04-04,172.539993286133
2022-04-05,162.050003051758
2022-04-06,154.619995117188
2022-04-07,159
2022-04-08,160.839996337891
2022-04-11,160
2022-04-12,159.5
2022-04-13,169.660003662109
2022-04-14,165.490005493164
2022-04-18,154.75
2022-04-19,152.720001220703
2022-04-20,150.119995117188
2022-04-21,144.5
2022-04-22,140.339996337891
2022-04-25,150.410003662109
2022-04-26,145.789993286133
2022-04-27,142.429992675781
2022-04-28,142.520004272461
2022-04-29,134.410003662109
2022-05-02,142.080001831055
2022-05-03,146.539993286133
2022-05-04,155.050003051758
2022-05-05,142.020004272461
2022-05-06,134.399993896484
2022-05-09,135.800003051758
2022-05-10,132.320007324219
2022-05-11,123.430000305176
2022-05-12,130.169998168945
2022-05-13,137.910003662109
2022-05-16,136.259994506836
2022-05-17,142.279998779297
2022-05-18,137.710006713867
2022-05-19,143.380004882812
2022-05-20,136.25
2022-05-23,137.619995117188
2022-05-24,132.059997558594
2022-05-25,130.850006103516
2022-05-26,135.800003051758
2022-05-27,147.660003662109
2022-05-31,145.330001831055
2022-06-01,143.399993896484
2022-06-02,140.179992675781
2022-06-03,137.149993896484
2022-06-06,140
2022-06-07,145.339996337891
2022-06-08,148.529998779297
2022-06-09,134.039993286133
2022-06-10,127.120002746582
2022-06-13,117.129997253418
2022-06-14,121.559997558594
2022-06-15,128.529998779297
2022-06-16,121.080001831055
2022-06-17,128.029998779297
2022-06-21,129.990005493164
2022-06-22,136.070007324219
2022-06-23,143.259994506836
2022-06-24,144.270004272461
2022-06-27,145.360000610352
2022-06-28,142.190002441406
2022-06-29,142.809997558594
2022-06-30,142.850006103516
2022-07-01,149.949996948242
2022-07-05,155.539993286133
2022-07-06,159.559997558594
2022-07-07,172.399993896484
2022-07-08,176.229995727539
2022-07-11,175.259994506836
2022-07-12,173.25
2022-07-13,171.240005493164
2022-07-14,159.919998168945
2022-07-15,166.910003662109
2022-07-18,163.399993896484
2022-07-19,167.139999389648
2022-07-20,166.889999389648
2022-07-21,168.889999389648
2022-07-22,163.520004272461
2022-07-25,165.690002441406
2022-07-26,160.899993896484
2022-07-27,158.020004272461
2022-07-28,158.070007324219
2022-07-29,164.089996337891
2022-08-01,161.509994506836
2022-08-02,160.809997558594
2022-08-03,186.490005493164
2022-08-04,194.179992675781
2022-08-05,186.839996337891
2022-08-08,182.940002441406
2022-08-09,171.139999389648
2022-08-10,174.270004272461
2022-08-11,171.809997558594
2022-08-12,171.179992675781
2022-08-15,176.779998779297
2022-08-16,167.960006713867
2022-08-17,158
2022-08-18,150
2022-08-19,146.100006103516
2022-08-22,142.470001220703
2022-08-23,143.779998779297
2022-08-24,141.429992675781
2022-08-25,142.050003051758
2022-08-26,136.699996948242
2022-08-29,137.259994506836
2022-08-30,135.929992675781
2022-08-31,132.270004272461
2022-09-01,138.949996948242
2022-09-02,138.570007324219
2022-09-06,130.080001831055
2022-09-07,134.899993896484
2022-09-08,141.279998779297
2022-09-09,142.279998779297
2022-09-12,140.320007324219
2022-09-13,131.300003051758
2022-09-14,139.399993896484
2022-09-15,135.860000610352
2022-09-16,137.740005493164
2022-09-19,127.900001525879
2022-09-20,129.705001831055
2022-09-21,125.76000213623
2022-09-22,124.319999694824
2022-09-23,123.639999389648
2022-09-26,119.690002441406
2022-09-27,122.230003356934
2022-09-28,122.150001525879
2022-09-29,118.069999694824
2022-09-30,118.25
2022-10-03,120.98999786377
2022-10-04,125.669998168945
2022-10-05,125.620002746582
2022-10-06,125.150001525879
2022-10-07,119.319999694824
2022-10-10,123.419998168945
2022-10-11,120.720001220703
2022-10-12,130.720001220703
2022-10-13,134.720001220703
2022-10-14,134
2022-10-17,139.25
2022-10-18,134.089996337891
2022-10-19,123.519996643066
2022-10-20,118.379997253418
2022-10-21,128.320007324219
2022-10-24,133.020004272461
2022-10-25,136.570007324219
2022-10-26,142
2022-10-27,144.110000610352
2022-10-28,150.970001220703
2022-10-31,150.330001831055
2022-11-01,154.619995117188
2022-11-02,148.619995117188
2022-11-03,147.5
2022-11-04,158.410003662109
2022-11-07,164.039993286133
2022-11-08,164.610000610352
2022-11-09,163.210006713867
2022-11-10,168.559997558594
2022-11-11,171.199996948242
2022-11-14,179.029998779297
2022-11-15,185.470001220703
2022-11-16,185.25
2022-11-17,183.899993896484
2022-11-18,181.589996337891
2022-11-21,176.75
2022-11-22,179.589996337891
2022-11-23,176.809997558594
2022-11-25,176.399993896484
2022-11-28,175.380004882812
2022-11-29,173.149993896484
2022-11-30,175.910003662109
2022-12-01,181.479995727539
2022-12-02,182.350006103516
2022-12-05,175.929992675781
2022-12-06,173.539993286133
2022-12-07,179
2022-12-08,184.699996948242
2022-12-09,177.350006103516
2022-12-12,165.130004882812
2022-12-13,197.539993286133
2022-12-14,208.949996948242
2022-12-15,207.25
2022-12-16,193.289993286133
2022-12-19,189.889999389648
2022-12-20,201.160003662109
2022-12-21,210.039993286133
2022-12-22,208.339996337891
2022-12-23,199.080001831055
2022-12-27,180.169998168945
2022-12-28,176.5
2022-12-29,178.860000610352
2022-12-30,179.619995117188
2023-01-03,178.990005493164
2023-01-04,177.360000610352
2023-01-05,173.509994506836
2023-01-06,180.350006103516
2023-01-09,183.949996948242
2023-01-10,189.649993896484
2023-01-11,186.639999389648
2023-01-12,188.059997558594
2023-01-13,192
2023-01-17,190.690002441406
2023-01-18,197.020004272461
2023-01-19,190.380004882812
2023-01-20,193.979995727539
2023-01-23,196.940002441406
2023-01-24,196.759994506836
2023-01-25,193.070007324219
2023-01-26,193.240005493164
2023-01-27,189.350006103516
2023-01-30,180.869995117188
2023-01-31,176.059997558594
2023-02-01,174.300003051758
2023-02-02,176.350006103516
2023-02-03,173.25
2023-02-06,170.270004272461
2023-02-07,171.059997558594
2023-02-08,164.339996337891
2023-02-09,164.479995727539
2023-02-10,169.279998779297
2023-02-13,171.479995727539
2023-02-14,175.619995117188
2023-02-15,177.279998779297
2023-02-16,172.309997558594
2023-02-17,166.600006103516
2023-02-21,160.089996337891
2023-02-22,158.169998168945
2023-02-23,147.570007324219
2023-02-24,139.259994506836
2023-02-27,138.270004272461
2023-02-28,138.809997558594
2023-03-01,135.660003662109
2023-03-02,137.860000610352
2023-03-03,143.199996948242
2023-03-06,144.029998779297
2023-03-07,141.050003051758
2023-03-08,142.080001831055
2023-03-09,137.360000610352
2023-03-10,138.289993286133
2023-03-13,147.899993896484
2023-03-14,151.279998779297
2023-03-15,149.600006103516
2023-03-16,151.779998779297
2023-03-17,150.020004272461
2023-03-20,154.520004272461
2023-03-21,152.100006103516
2023-03-22,148.179992675781
2023-03-23,149.419998168945
2023-03-24,150.880004882812
2023-03-27,148.350006103516
2023-03-28,146.919998168945
2023-03-29,148.800003051758
2023-03-30,147.440002441406
2023-03-31,153.580001831055
2023-04-03,159.479995727539
2023-04-04,156.520004272461
2023-04-05,154.610000610352
2023-04-06,158.270004272461
2023-04-10,160.149993896484
2023-04-11,155.25
2023-04-12,155.559997558594
2023-04-13,160.529998779297
2023-04-14,157.100006103516
2023-04-17,143.970001220703
2023-04-18,142.630004882812
2023-04-19,142.820007324219
2023-04-20,141.139999389648
2023-04-21,140.850006103516
2023-04-24,138.139999389648
2023-04-25,134.899993896484
2023-04-26,130.720001220703
2023-04-27,130.070007324219
2023-04-28,132.889999389648
2023-05-01,133.399993896484
2023-05-02,131.399993896484
2023-05-03,130.139999389648
2023-05-04,134.330001831055
2023-05-05,137.039993286133
2023-05-08,131.75
2023-05-09,133.770004272461
2023-05-10,130.830001831055
2023-05-11,128.410003662109
2023-05-12,129.300003051758
2023-05-15,130.259994506836
2023-05-16,125.110000610352
2023-05-17,125.569999694824
2023-05-18,125.330001831055
2023-05-19,126.23999786377
2023-05-22,126.73999786377
2023-05-23,137.75
2023-05-24,131.589996337891
2023-05-25,126.470001220703
2023-05-26,126.23999786377
2023-05-30,128.889999389648
2023-05-31,127.709999084473
2023-06-01,128.520004272461
2023-06-02,130.509994506836
2023-06-05,128.899993896484
2023-06-06,126.900001525879
2023-06-07,125.610000610352
2023-06-08,124.940002441406
2023-06-09,123.26000213623
2023-06-12,123.519996643066
2023-06-13,127.980003356934
2023-06-14,126.050003051758
2023-06-15,129.979995727539
2023-06-16,128.729995727539
2023-06-20,124.230003356934
2023-06-21,121.069999694824
2023-06-22,120.480003356934
2023-06-23,118.5
2023-06-26,120.410003662109
2023-06-27,120.669998168945
2023-06-28,123
2023-06-29,122.110000610352
2023-06-30,121.5
2023-07-03,121.730003356934
2023-07-05,123.540000915527
2023-07-06,118.290000915527
2023-07-07,118.870002746582
2023-07-10,123.089996337891
2023-07-11,122.129997253418
2023-07-12,125.919998168945
2023-07-13,126.610000610352
2023-07-14,121.349998474121
2023-07-17,122.599998474121
2023-07-18,122.610000610352
2023-07-19,125.169998168945
2023-07-20,124.769996643066
2023-07-21,126.430000305176
2023-07-24,123.01000213623
2023-07-25,121.870002746582
2023-07-26,120.650001525879
2023-07-27,118.51000213623
2023-07-28,118.660003662109
2023-07-31,117.660003662109
2023-08-01,113.940002441406
2023-08-02,110.220001220703
2023-08-03,109.949996948242
2023-08-04,108.190002441406
2023-08-07,101.199996948242
2023-08-08,99.7399978637695
2023-08-09,101.819999694824
2023-08-10,100.279998779297
2023-08-11,101.48999786377
2023-08-14,100
2023-08-15,96.4100036621094
2023-08-16,98.9199981689453
2023-08-17,106.23999786377
2023-08-18,101.620002746582
2023-08-21,111.080001831055
2023-08-22,116.23999786377
2023-08-23,115.459999084473
2023-08-24,112.650001525879
2023-08-25,111.930000305176
2023-08-28,113.830001831055
2023-08-29,115.98999786377
2023-08-30,116.620002746582
2023-08-31,113.069999694824
2023-09-01,112.559997558594
2023-09-05,109.360000610352
2023-09-06,108.23999786377
2023-09-07,108.349998474121
2023-09-08,107.639999389648
2023-09-11,105.800003051758
2023-09-12,105.23999786377
2023-09-13,108.589996337891
2023-09-14,112.809997558594
2023-09-15,114.589996337891
2023-09-18,104.139999389648
2023-09-19,106.73999786377
2023-09-20,103.529998779297
2023-09-21,100.230003356934
2023-09-22,99.9899978637695
2023-09-25,98.1699981689453
2023-09-26,98.120002746582
2023-09-27,99.4400024414062
2023-09-28,100.269996643066
2023-09-29,103.290000915527
2023-10-02,103.309997558594
2023-10-03,103.080001831055
2023-10-04,104.26000213623
2023-10-05,102.970001220703
2023-10-06,103.879997253418
2023-10-09,101.839996337891
2023-10-10,104.430000305176
2023-10-11,102.76000213623
2023-10-12,100.779998779297
2023-10-13,98.3000030517578
2023-10-16,91.9400024414062
2023-10-17,86.3300018310547
2023-10-18,86.0100021362305
2023-10-19,82.370002746582
2023-10-20,80.4000015258789
2023-10-23,78.6399993896484
2023-10-24,79.7600021362305
2023-10-25,76.7600021362305
2023-10-26,75.9800033569336
2023-10-27,71.9100036621094
2023-10-30,74.0699996948242
2023-10-31,75.9599990844727
2023-11-01,76.1999969482422
2023-11-02,71.2300033569336
2023-11-03,77.5299987792969
2023-11-06,72.0699996948242
2023-11-07,73.6600036621094
2023-11-08,71.3399963378906
2023-11-09,69.5100021362305
2023-11-10,70.0500030517578
2023-11-13,70.2099990844727
2023-11-14,74.0999984741211
2023-11-15,76.3499984741211
2023-11-16,76.5500030517578
2023-11-17,76.4400024414062
2023-11-20,78.9599990844727
2023-11-21,77.1399993896484
2023-11-22,78.1699981689453
2023-11-24,78.5199966430664
2023-11-27,77.7200012207031
2023-11-28,78.1800003051758
2023-11-29,79.0100021362305
2023-11-30,77.6999969482422
2023-12-01,79.8300018310547
2023-12-04,79.870002746582
2023-12-05,78.2799987792969
2023-12-06,80.5999984741211
2023-12-07,79.9499969482422
2023-12-08,80.3199996948242
2023-12-11,82
2023-12-12,78.0400009155273
2023-12-13,78.5999984741211
2023-12-14,85.870002746582
