"Date","amgen_Close"
2023-12-19,272.434814453125
2023-12-20,269.2451171875
2023-12-21,273.305603027344
2023-12-22,278.031463623047
2023-12-26,277.777038574219
2023-12-27,280.350341796875
2023-12-28,282.238708496094
2023-12-29,281.808197021484
2024-01-02,290.976104736328
2024-01-03,294.204925537109
2024-01-04,296.631469726562
2024-01-05,296.465118408203
2024-01-08,304.175170898438
2024-01-09,300.633270263672
2024-01-10,298.001281738281
2024-01-11,296.56298828125
2024-01-12,299.8994140625
2024-01-16,296.934783935547
2024-01-17,297.521820068359
2024-01-18,297.922973632812
2024-01-19,301.17138671875
2024-01-22,303.470703125
2024-01-23,303.22607421875
2024-01-24,298.911193847656
2024-01-25,303.568542480469
2024-01-26,305.045959472656
2024-01-29,306.689758300781
2024-01-30,307.834503173828
2024-01-31,307.482269287109
2024-02-01,317.560119628906
2024-02-02,316.219696044922
2024-02-05,315.026000976562
2024-02-06,309.253234863281
2024-02-07,289.488922119141
2024-02-08,288.490905761719
2024-02-09,284.841339111328
2024-02-12,288.079956054688
2024-02-13,284.215179443359
2024-02-14,283.814025878906
2024-02-15,285.046600341797
2024-02-16,279.751342773438
2024-02-20,279.563995361328
2024-02-21,279.5146484375
2024-02-22,281.210723876953
2024-02-23,285.155059814453
2024-02-26,282.384185791016
2024-02-27,274.613861083984
2024-02-28,273.598175048828
2024-02-29,270.018707275391
2024-03-01,276.42822265625
2024-03-04,275.501342773438
2024-03-05,272.799468994141
2024-03-06,272.740295410156
2024-03-07,269.062194824219
2024-03-08,269.939819335938
2024-03-11,271.527404785156
2024-03-12,272.690979003906
2024-03-13,272.148620605469
2024-03-14,267.760589599609
2024-03-15,265.127746582031
2024-03-18,267.129486083984
2024-03-19,267.947967529297
2024-03-20,269.249572753906
2024-03-21,273.095306396484
2024-03-22,272.326171875
2024-03-25,276.911407470703
2024-03-26,277.848205566406
2024-03-27,282.315155029297
2024-03-28,280.362701416016
2024-04-01,279.100524902344
2024-04-02,272.365600585938
2024-04-03,270.600494384766
2024-04-04,264.358581542969
2024-04-05,266.192718505859
2024-04-08,265.453186035156
2024-04-09,266.596984863281
2024-04-10,262.741424560547
2024-04-11,266.242034912109
2024-04-12,263.559875488281
2024-04-15,261.814514160156
2024-04-16,261.942718505859
2024-04-17,260.394561767578
2024-04-18,259.092926025391
2024-04-19,265.186920166016
2024-04-22,268.125427246094
2024-04-23,269.732757568359
2024-04-24,269.210144042969
2024-04-25,265.630645751953
2024-04-26,266.222290039062
2024-04-29,272.533203125
2024-04-30,270.127166748047
2024-05-01,273.509460449219
2024-05-02,274.515258789062
2024-05-03,306.957336425781
2024-05-06,295.311706542969
2024-05-07,296.120300292969
2024-05-08,303.032745361328
2024-05-09,308.505462646484
2024-05-10,305.833190917969
2024-05-13,304.156860351562
2024-05-14,307.075653076172
2024-05-15,314.599456787109
2024-05-16,312.543762207031
2024-05-17,310.309326171875
2024-05-20,312.365020751953
2024-05-21,312.672882080078
2024-05-22,307.2705078125
2024-05-23,304.380615234375
2024-05-24,303.725189208984
2024-05-28,298.1142578125
2024-05-29,294.320648193359
2024-05-30,298.918640136719
2024-05-31,303.735107421875
2024-06-03,305.294281005859
2024-06-04,305.244598388672
2024-06-05,305.254547119141
2024-06-06,303.576232910156
2024-06-07,302.910827636719
2024-06-10,302.612915039062
2024-06-11,298.620727539062
2024-06-12,298.998077392578
2024-06-13,296.435943603516
2024-06-14,296.555084228516
2024-06-17,301.182891845703
2024-06-18,303.874145507812
2024-06-20,307.747192382812
2024-06-21,306.029144287109
2024-06-24,315.950042724609
2024-06-25,317.102020263672
2024-06-26,310.656921386719
2024-06-27,311.520904541016
2024-06-28,310.289489746094
2024-07-01,308.859436035156
2024-07-02,308.621063232422
2024-07-03,307.240692138672
2024-07-05,308.730346679688
2024-07-08,309.306304931641
2024-07-09,313.725555419922
2024-07-10,319.445739746094
2024-07-11,322.842071533203
2024-07-12,328.542358398438
2024-07-15,327.867065429688
2024-07-16,330.83642578125
2024-07-17,333.348937988281
2024-07-18,328.681396484375
2024-07-19,328.999206542969
2024-07-22,333.646850585938
