"Date","LLY_Close"
2023-12-19,577.810607910156
2023-12-20,568.243713378906
2023-12-21,570.027526855469
2023-12-22,568.423095703125
2023-12-26,568.702087402344
2023-12-27,579.504760742188
2023-12-28,578.847045898438
2023-12-29,580.909851074219
2024-01-02,590.157897949219
2024-01-03,615.569946289062
2024-01-04,612.380981445312
2024-01-05,616.417053222656
2024-01-08,623.871276855469
2024-01-09,623.323059082031
2024-01-10,628.016845703125
2024-01-11,633.527770996094
2024-01-12,640.702941894531
2024-01-16,632.381774902344
2024-01-17,626.741271972656
2024-01-18,621.200439453125
2024-01-19,626.412475585938
2024-01-22,628.704528808594
2024-01-23,627.508605957031
2024-01-24,631.514770507812
2024-01-25,625.455749511719
2024-01-26,637.045593261719
2024-01-29,642.775817871094
2024-01-30,642.755859375
2024-01-31,643.383666992188
2024-02-01,658.152587890625
2024-02-02,665.347717285156
2024-02-05,703.764770507812
2024-02-06,702.598876953125
2024-02-07,722.878601074219
2024-02-08,733.14306640625
2024-02-09,737.607604980469
2024-02-12,734.717651367188
2024-02-13,740.407958984375
2024-02-14,756.021362304688
2024-02-15,756.490600585938
2024-02-16,780.729248046875
2024-02-20,754.374145507812
2024-02-21,744.640747070312
2024-02-22,768.330383300781
2024-02-23,768.230529785156
2024-02-26,770.606506347656
2024-02-27,763.698303222656
2024-02-28,756.350830078125
2024-02-29,752.397521972656
2024-03-01,780.789123535156
2024-03-04,790.931884765625
2024-03-05,776.266906738281
2024-03-06,778.443176269531
2024-03-07,778.832458496094
2024-03-08,760.843139648438
2024-03-11,733.120422363281
2024-03-12,753.665405273438
2024-03-13,756.550476074219
2024-03-14,759.435546875
2024-03-15,752.88671875
2024-03-18,761.362243652344
2024-03-19,771.465087890625
2024-03-20,771.544921875
2024-03-21,768.949340820312
2024-03-22,769.298706054688
2024-03-25,771.824462890625
2024-03-26,773.581481933594
2024-03-27,776.855834960938
2024-03-28,776.63623046875
2024-04-01,759.255859375
2024-04-02,762.660095214844
2024-04-03,774.669555664062
2024-04-04,766.773071289062
2024-04-05,782.875610351562
2024-04-08,775.967346191406
2024-04-09,755.951477050781
2024-04-10,760.683410644531
2024-04-11,758.297485351562
2024-04-12,750.361022949219
2024-04-15,749.492492675781
2024-04-16,745.469360351562
2024-04-17,749.492492675781
2024-04-18,744.680725097656
2024-04-19,725.074096679688
2024-04-22,730.085571289062
2024-04-23,744.421142578125
2024-04-24,730.9541015625
2024-04-25,723.636535644531
2024-04-26,732.261901855469
2024-04-29,735.945617675781
2024-04-30,779.770874023438
2024-05-01,775.428283691406
2024-05-02,754.623718261719
2024-05-03,733.719360351562
2024-05-06,765.375427246094
2024-05-07,776.446594238281
2024-05-08,773.681274414062
2024-05-09,770.237121582031
2024-05-10,758.706787109375
2024-05-13,756.410705566406
2024-05-14,762.679992675781
2024-05-15,787.02001953125
2024-05-16,771.119995117188
2024-05-17,770
2024-05-20,783.179992675781
2024-05-21,803.169982910156
2024-05-22,802.909973144531
2024-05-23,808.450012207031
2024-05-24,807.429992675781
2024-05-28,807.859985351562
2024-05-29,811.530029296875
2024-05-30,815.059997558594
2024-05-31,820.340026855469
2024-06-03,831.260009765625
2024-06-04,832.590026855469
2024-06-05,831.760009765625
2024-06-06,837.289978027344
2024-06-07,849.989990234375
2024-06-10,865
2024-06-11,865.820007324219
2024-06-12,867.299987792969
2024-06-13,883.330017089844
2024-06-14,878.450012207031
2024-06-17,885.010009765625
2024-06-18,891.460021972656
2024-06-20,885.989990234375
2024-06-21,883.880004882812
2024-06-24,890.109985351562
2024-06-25,904.609985351562
2024-06-26,901.260009765625
2024-06-27,909.039978027344
2024-06-28,905.380004882812
2024-07-01,914.369995117188
2024-07-02,906.710021972656
2024-07-03,898.099975585938
2024-07-05,914.570007324219
2024-07-08,918
2024-07-09,932.5
2024-07-10,939.780029296875
2024-07-11,934.140014648438
2024-07-12,948.400024414062
2024-07-15,950.460021972656
2024-07-16,941.599975585938
2024-07-17,905.590026855469
2024-07-18,848.900024414062
2024-07-19,857.469970703125
2024-07-22,865.969970703125
